2018-05-22 20:42:17.925 [localhost-startStop-1] INFO  o.s.boot.web.servlet.FilterRegistrationBean - Mapping filter: 'httpPutFormContentFilter' to: [/*]
2018-05-22 20:42:17.925 [localhost-startStop-1] INFO  o.s.boot.web.servlet.FilterRegistrationBean - Mapping filter: 'requestContextFilter' to: [/*]
2018-05-22 20:42:17.925 [localhost-startStop-1] INFO  o.s.boot.web.servlet.FilterRegistrationBean - Mapping filter: 'webStatFilter' to urls: [/*]
2018-05-22 20:42:18.394 [restartedMain] INFO  com.alibaba.druid.pool.DruidDataSource - {dataSource-1} inited
2018-05-22 20:42:18.408 [restartedMain] INFO  com.alibaba.druid.pool.DruidDataSource - {dataSource-2} inited
2018-05-22 20:42:18.543 [restartedMain] INFO  org.quartz.impl.StdSchedulerFactory - Using ConnectionProvider class 'org.quartz.utils.C3p0PoolingConnectionProvider' for data source 'myDS'
2018-05-22 20:42:18.559 [MLog-Init-Reporter] INFO  com.mchange.v2.log.MLog - MLog clients using slf4j logging.
2018-05-22 20:42:18.584 [restartedMain] INFO  com.mchange.v2.c3p0.C3P0Registry - Initializing c3p0-0.9.5.2 [built 08-December-2015 22:06:04 -0800; debug? true; trace: 10]
2018-05-22 20:42:18.625 [restartedMain] INFO  org.quartz.impl.StdSchedulerFactory - Using default implementation for ThreadExecutor
2018-05-22 20:42:18.627 [restartedMain] INFO  org.quartz.simpl.SimpleThreadPool - Job execution threads will use class loader of thread: restartedMain
2018-05-22 20:42:18.748 [restartedMain] INFO  org.quartz.core.SchedulerSignalerImpl - Initialized Scheduler Signaller of type: class org.quartz.core.SchedulerSignalerImpl
2018-05-22 20:42:18.749 [restartedMain] INFO  org.quartz.core.QuartzScheduler - Quartz Scheduler v.2.3.0 created.
2018-05-22 20:42:18.753 [restartedMain] INFO  o.s.scheduling.quartz.LocalDataSourceJobStore - Using db table-based data access locking (synchronization).
2018-05-22 20:42:18.755 [restartedMain] INFO  o.s.scheduling.quartz.LocalDataSourceJobStore - JobStoreCMT initialized.
2018-05-22 20:42:18.756 [restartedMain] INFO  org.quartz.core.QuartzScheduler - Scheduler meta-data: Quartz Scheduler (v2.3.0) 'quartzScheduler' with instanceId 'zhoutaodeMacBook-Pro.local1526992938626'
  Scheduler class: 'org.quartz.core.QuartzScheduler' - running locally.
  NOT STARTED.
  Currently in standby mode.
  Number of jobs executed: 0
  Using thread pool 'org.quartz.simpl.SimpleThreadPool' - with 100 threads.
  Using job-store 'org.springframework.scheduling.quartz.LocalDataSourceJobStore' - which supports persistence. and is clustered.

2018-05-22 20:42:18.757 [restartedMain] INFO  org.quartz.impl.StdSchedulerFactory - Quartz scheduler 'quartzScheduler' initialized from an externally provided properties instance.
2018-05-22 20:42:18.758 [restartedMain] INFO  org.quartz.impl.StdSchedulerFactory - Quartz scheduler version: 2.3.0
2018-05-22 20:42:18.758 [restartedMain] INFO  org.quartz.core.QuartzScheduler - JobFactory set to: org.springframework.boot.autoconfigure.quartz.AutowireCapableBeanJobFactory@2ce0fc17
2018-05-22 20:42:19.027 [restartedMain] INFO  com.swdegao.quartz.utils.PropertyUtils - 开始加载properties文件内容.......
2018-05-22 20:42:19.028 [restartedMain] INFO  com.swdegao.quartz.utils.PropertyUtils - 加载properties文件内容完成...........
2018-05-22 20:42:19.028 [restartedMain] INFO  com.swdegao.quartz.utils.PropertyUtils - properties文件内容：{28=2018-05-21 23:45:00, 106=2018-05-21 19:45:00, 27=2018-05-21 23:45:00, 26=2018-05-21 23:45:00, 25=2018-05-21 23:45:00, 103=2018-04-26 23:45:00, 24=2018-05-21 23:45:00, 23=2018-05-21 23:45:00, 22=2018-05-20 23:45:00, 21=2018-05-21 23:45:00, 85=2018-05-21 23:45:00, 20=2018-05-21 03:45:00, 84=2018-05-21 23:45:00, 83=2018-05-20 23:45:00, 82=2018-05-21 23:45:00, 81=2018-05-20 23:45:00, 19=2018-05-20 23:45:00, 128=2018-05-21 23:45:00, 127=2018-05-20 08:15:00, 17=2018-05-11 23:45:00, 125=2018-05-21 19:45:00, 15=2018-05-11 23:45:00, 124=2018-05-21 23:45:00, 123=2018-04-24 23:45:00, 122=2018-05-20 23:45:00, 73=2018-05-21 23:45:00, 118=2018-05-19 19:45:00, 116=2018-05-20 23:45:00, 115=2018-05-21 23:45:00, 147=2018-05-21 23:45:00, 114=2018-05-15 19:45:00, 113=2018-05-21 23:45:00, 33=2018-05-21 23:45:00, 97=2018-05-21 23:45:00, 32=2018-05-21 23:45:00, 140=2018-05-21 23:45:00}
2018-05-22 20:42:19.663 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerAdapter - Looking for @ControllerAdvice: org.springframework.boot.web.servlet.context.AnnotationConfigServletWebServerApplicationContext@69019cf: startup date [Tue May 22 20:42:15 CST 2018]; root of context hierarchy
2018-05-22 20:42:19.761 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/{url}.shtml]}" onto public java.lang.String com.swdegao.quartz.common.IndexController.page(java.lang.String)
2018-05-22 20:42:19.762 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/{module}/{url}.shtml]}" onto public java.lang.String com.swdegao.quartz.common.IndexController.page(java.lang.String,java.lang.String)
2018-05-22 20:42:19.766 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/job/remove],methods=[POST]}" onto public com.swdegao.quartz.entity.Result com.swdegao.quartz.controller.JobController.remove(com.swdegao.quartz.entity.JobAndTrigger,javax.servlet.http.HttpServletResponse)
2018-05-22 20:42:19.766 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/job/trigger],methods=[POST]}" onto public com.swdegao.quartz.entity.Result com.swdegao.quartz.controller.JobController.trigger(com.swdegao.quartz.entity.JobAndTrigger,javax.servlet.http.HttpServletResponse)
2018-05-22 20:42:19.767 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/job/resume],methods=[POST]}" onto public com.swdegao.quartz.entity.Result com.swdegao.quartz.controller.JobController.resume(com.swdegao.quartz.entity.JobAndTrigger,javax.servlet.http.HttpServletResponse)
2018-05-22 20:42:19.767 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/job/list],methods=[POST]}" onto public com.swdegao.quartz.entity.Result com.swdegao.quartz.controller.JobController.list(com.swdegao.quartz.entity.JobAndTrigger,java.lang.Integer,java.lang.Integer) throws java.lang.ClassNotFoundException,java.lang.InstantiationException,java.lang.IllegalAccessException
2018-05-22 20:42:19.767 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/job/add],methods=[POST]}" onto public com.swdegao.quartz.entity.Result com.swdegao.quartz.controller.JobController.save(com.swdegao.quartz.entity.JobAndTrigger)
2018-05-22 20:42:19.768 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/job/pause],methods=[POST]}" onto public com.swdegao.quartz.entity.Result com.swdegao.quartz.controller.JobController.pause(com.swdegao.quartz.entity.JobAndTrigger,javax.servlet.http.HttpServletResponse)
2018-05-22 20:42:19.769 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/test/list],methods=[GET]}" onto public java.util.List<com.swdegao.quartz.entity.JobAndTrigger> com.swdegao.quartz.controller.TestController.test2(java.lang.Integer,java.lang.Integer)
2018-05-22 20:42:19.770 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/test/listDS],methods=[POST]}" onto public java.util.List<com.swdegao.quartz.entity.JobAndTrigger> com.swdegao.quartz.controller.TestController.test1(java.lang.Integer,java.lang.Integer)
2018-05-22 20:42:19.773 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/error]}" onto public org.springframework.http.ResponseEntity<java.util.Map<java.lang.String, java.lang.Object>> org.springframework.boot.autoconfigure.web.servlet.error.BasicErrorController.error(javax.servlet.http.HttpServletRequest)
2018-05-22 20:42:19.774 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/error],produces=[text/html]}" onto public org.springframework.web.servlet.ModelAndView org.springframework.boot.autoconfigure.web.servlet.error.BasicErrorController.errorHtml(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse)
2018-05-22 20:42:19.806 [restartedMain] INFO  o.s.web.servlet.handler.SimpleUrlHandlerMapping - Root mapping to handler of type [class org.springframework.web.servlet.mvc.ParameterizableViewController]
2018-05-22 20:42:19.841 [restartedMain] INFO  o.s.web.servlet.handler.SimpleUrlHandlerMapping - Mapped URL path [/webjars/**] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler]
2018-05-22 20:42:19.841 [restartedMain] INFO  o.s.web.servlet.handler.SimpleUrlHandlerMapping - Mapped URL path [/**] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler]
2018-05-22 20:42:19.914 [restartedMain] INFO  o.s.web.servlet.handler.SimpleUrlHandlerMapping - Mapped URL path [/**/favicon.ico] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler]
2018-05-22 20:42:20.332 [restartedMain] INFO  o.s.b.d.autoconfigure.OptionalLiveReloadServer - LiveReload server is running on port 35729
2018-05-22 20:42:20.570 [restartedMain] INFO  o.s.jmx.export.annotation.AnnotationMBeanExporter - Registering beans for JMX exposure on startup
2018-05-22 20:42:20.571 [restartedMain] INFO  o.s.jmx.export.annotation.AnnotationMBeanExporter - Bean with name 'statFilter' has been autodetected for JMX exposure
2018-05-22 20:42:20.577 [restartedMain] INFO  o.s.jmx.export.annotation.AnnotationMBeanExporter - Located MBean 'statFilter': registering with JMX server as MBean [com.alibaba.druid.filter.stat:name=statFilter,type=StatFilter]
2018-05-22 20:42:20.580 [restartedMain] INFO  o.s.context.support.DefaultLifecycleProcessor - Starting beans in phase 2147483647
2018-05-22 20:42:20.581 [restartedMain] INFO  o.s.scheduling.quartz.SchedulerFactoryBean - Starting Quartz Scheduler now
2018-05-22 20:42:20.824 [restartedMain] INFO  o.s.scheduling.quartz.LocalDataSourceJobStore - ClusterManager: detected 1 failed or restarted instances.
2018-05-22 20:42:20.825 [restartedMain] INFO  o.s.scheduling.quartz.LocalDataSourceJobStore - ClusterManager: Scanning for instance "zhoutaodeMacBook-Pro.local1526913497426"'s failed in-progress jobs.
2018-05-22 20:42:20.838 [restartedMain] INFO  org.quartz.core.QuartzScheduler - Scheduler quartzScheduler_$_zhoutaodeMacBook-Pro.local1526992938626 started.
2018-05-22 20:42:20.855 [restartedMain] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-9999"]
